Comment ID,Username,Date,Content
COMMENT_N9HBYCVCKS,nananatte,"Dec 30, 2019 10:47PM","พอคุณ Thanawat ทักขึ้นมาก็รู้สึกอยากกินอาหารญี่ปุ่นขึ้นมาทันที 555 ขอบคุณที่ปีนี้แนะนำหนังสือน่าอ่านให้ณัฐตลอดทั้งปีเลยนะคะ ปีหน้าก็ขอให้คุณ Thanawat สุขภาพแข็งแรง มีหนังสือสนุกๆ อ่านตลอดไปค่ะ happy new year ค่ะThanawat wrote: ""เป็นงานของ Keigo เล่มโปรดอีกเล่มหนึ่งเลยครับแถมอ่านแล้วอยากไปหา ฮายาชิไรซ์ มากินบ้าง"""
COMMENT_N9HBYCVCKS,Thanawat,"Dec 31, 2019 06:46PM","nananatte wrote: ""พอคุณ Thanawat ทักขึ้นมาก็รู้สึกอยากกินอาหารญี่ปุ่นขึ้นมาทันที 555 ขอบคุณที่ปีนี้แนะนำหนังสือน่าอ่านให้ณัฐตลอดทั้งปีเลยนะคะ ปีหน้าก็ขอให้คุณ Thanawat สุขภาพแข็งแรง มีหนังสือสนุกๆ อ่านตลอดไปค่ะ happ...""ขอบคุณครับ ผมตามหาหนังสือมาได้ จากที่คุณ nananatte แนะนำนี่แหละครับ"
COMMENT_V6WBNWXUQ5,Underground,"Aug 07, 2021 01:30AM",สนุกครับเรื่องนี้ ต่อด้วยจดหมายจากฆาตกร
COMMENT_8SXBQXD1CI,nananatte,"Apr 12, 2020 04:48AM",5555 เป็นรีวิวที่ได้อารมณ์มากค่ะ!
COMMENT_8SXBQXD1CI,top.,"Apr 12, 2020 05:51AM",เพราะคุณคนเขียนเค้าดราม่าเก่ง อ่านแล้วอารมณ์เลยขึ้นตลอดน่ะครับ 555
COMMENT_8SXBQXD1CI,nananatte,"Apr 13, 2020 05:51AM","top. wrote: ""เพราะคุณคนเขียนเค้าดราม่าเก่ง อ่านแล้วอารมณ์เลยขึ้นตลอดน่ะครับ 555""แหมๆๆ แต่เรื่องนี้สนุกสนานเพราะนางเอกจริงๆ ค่ะ ชอบความเก่ง+ตีเนียนของเจ๊ แต่ซีนนางไปกินข้าวกับหนุ่มเนียะ... โอย... อ่านแล้วแบบ อารมณ์ในตัวตีกันพลุ่งพล่านมาก 555 เรื่องนี้ณัฐให้คะแนนพิเศษเพราะชอบนางเอกกับคู่ของชีเนียะแหล่ะ"
COMMENT_8SXBQXD1CI,top.,"Apr 13, 2020 06:30AM",ผมก็ชอบบบบบ ชอบคู่นี้ครับ เลยตั้งหลักไม่เป็นตอนเค้าจะเข้าซีนดราม่าแหละ ปิดหนังสือแทบไม่ทัน หนุ่มทึ่มกับสาวซึน
COMMENT_2O0IB7TW0M,Sepnine 1992,"Jan 23, 2021 05:01AM",เขียนดี ๆ
COMMENT_JNP5X5DGSF,Jay,"Sep 23, 2019 08:58PM",Đọc lướt à bạn???
COMMENT_JNP5X5DGSF,Anh,"Sep 24, 2019 09:16PM","Jay wrote: ""Đọc lướt à bạn???""không bạn, đọc thì không lướt mà trí nhớ thì chắc có hạn :)))"
COMMENT_JNP5X5DGSF,Jay,"Sep 25, 2019 09:17AM",Đúng là Hoa mộng ảo không bằng Phía sau nghi can X vs Bí mật của Naoko nhưng mà nếu có tg mình khuyên bạn nên đọc lại 1 lần lữa^^
COMMENT_JNP5X5DGSF,Phan,"Feb 15, 2020 08:06AM",Mình cùng quan điểm với chủ cmt này vì sau khi đọc xong mình thấy thất vọng về quyển sách lắm
COMMENT_AXGO0R5LBK,Niki,"Mar 30, 2017 03:44AM",je vais donc l'ajouter à une envie de lecture future :-)
COMMENT_CIQGQ6A1AI,Diễm,"Nov 12, 2017 05:24PM","Đồng ý với review của bạn. Làm cho loài hoa này bí ẩn quá mức cần thiết và hơi phi thực tế. Nếu nó là 1 loài gây hại như vậy thì tại sao ông của nữ chính lại cảm thấy vui và phấn khích như vậy khi nó nở hoa chứ chài. Có điều, sự bí ẩn của loài hoa lúc đầu khiến mình thấy hơi sợ sợ khi đọc :))"
COMMENT_9CY8PCRG5M,Sana,"May 20, 2021 04:04PM",منم جرات ندارم بخوابم
COMMENT_9CY8PCRG5M,Abtin,"May 23, 2021 03:33AM","Sana wrote: ""منم جرات ندارم بخوابم""واقعا"
COMMENT_CLQ7I262SM,Faeze,"Aug 28, 2021 02:23PM","دقیقا منم. فکر میکنم بخاطر پیشینه ی ترسناکی که راجع به خونه های خالی از سکنه و متروکه تو ذهنمون داریم، کتاب ژانر پلیسیو واسه خودمون ترسناک می‌کردیم.من جاهایی که می ترسیدم هی میرفتم توی شناسنامه کتاب، زل میزدم به کلمه ""ژانر پلیسی"" تا مطمئن بشم جزو ژانر وحشت طبقه‌بندی نشده 😂"
COMMENT_MQIBOD90DJ,nananatte,"Sep 19, 2020 08:23PM",55555
COMMENT_MQIBOD90DJ,ดินสอ,"Sep 19, 2020 08:48PM","เออ .. จริงด้วยค่ะตอนอ่านเราไม่ได้คิดถึงประเด็นนี้เลย >,<"
COMMENT_MQIBOD90DJ,top.,"Sep 19, 2020 10:12PM",ไม่ไหวจิงคับ 55
COMMENT_AAD1Z9COQD,Raweewun,"May 27, 2021 11:29PM",สวัสดีค่ะ จากสำนักพิมพ์บุ๊คไทม์ ขออนุญาตสอบถามนะคะ ไม่ทราบว่าสนใจรีวิวหนังสือของทางสำนักพิมพ์หรือเปล่าคะ ซึ่งทางเราจะส่งหนังสือไปให้อ่านค่ะ ถ้าสนใจทางเราขอชื่อที่อยู่และเบอร์โทรในการจัดส่งด้วยนะคะ ขอบคุณมากค่ะ💖
COMMENT_O6WR7I2U6X,Roya S,"Oct 15, 2021 10:18AM",منم این کتابشو خیلی دوست داشتم. با اینکه ترسناک نبود ولی موقع خوندنش همچین حسی میداد😬
COMMENT_WY5RX2VQTA,sadra,"Mar 30, 2022 04:32AM",سلامروزتون بخیرمیشه چندتا رمان جنایی معمایی درجه یک معرفی کنید لطفا؟🙏
COMMENT_WY5RX2VQTA,امیرمحمد,"Mar 30, 2022 05:36AM","sadra wrote: ""سلامروزتون بخیرمیشه چندتا رمان جنایی معمایی درجه یک معرفی کنید لطفا؟🙏""سلام دوست عزیز، روز شما هم به‌خیر. ممنون که قابل دونستین اما حقیقتا سوال سختی پرسیدین و محبورم به دو سه مورد اشاره‌ کنم که ازشون مطمئنم. اولی، آثار جنایی/ثریلر ادگار آلن‌پو، خداوندگار این ژانر که مهم‌ترین اثرش به‌نظرم چشم کرکسه.آثاری که هیچکاک از روشون اقتباس کرده مثل ورتیگو، بیگانگان در قطار، ربکا و غیره؛ مرد سوم اثر گراهام گرین.و جنایت و مکافات هم در آخر چون پیشنهادام ته کشیدن:))) گرچه این اثر آن‌چنان جنایی نیست اما خب مهم‌ترین تکنیکی‌ترین اثر ادبی تاریخه، فلذا اشانتیون بردارین:)) روز روزگار خوش♥️"
COMMENT_WY5RX2VQTA,sadra,"Mar 30, 2022 07:05AM",بسیار ممنونلطف کردینبازهم چیزی یادتون اومد ممنون میشم بگین.موفق و سربلند باشید 🙋‍♂️
COMMENT_WY5RX2VQTA,امیرمحمد,"Mar 30, 2022 07:22AM","sadra wrote: ""بسیار ممنونلطف کردینبازهم چیزی یادتون اومد ممنون میشم بگین.موفق و سربلند باشید 🙋‍♂️""قربان شما عزیز، شما هم همین‌طور. حتما، به‌روی چشم"
COMMENT_U5UCTHCWIK,Raweewun,"May 27, 2021 11:19PM",สวัสดีค่ะ จากสำนักพิมพ์บุ๊คไทม์นะคะ ขออนุญาตสอบถามหน่อยค่ะ ไม่ทราบว่าสนใจรีวิวหนังสือของทางสำนักพิมพ์หรือเปล่าคะ ซึ่งทางเราจะส่งหนังสือไปให้อ่านค่ะ ถ้าสนใจทราบขอชื่อ ที่อยู่และเบอร์โทรในการจัดส่งด้วยนะคะ ขอบคุณมากค่ะ
COMMENT_U5UCTHCWIK,Mirai | Rook a Bead,"May 28, 2021 07:57PM",@Raweewun ขออนุญาตทีกไปทาง DM นะคะ 😊
COMMENT_ND8C9QFFMF,Mohadese,"Jun 19, 2021 04:39PM",رفت تو لیستم
COMMENT_SYXY2U5N92,Becky,"Jan 09, 2017 10:22PM","Hello Mizuki, thank you for rating this book. I LOVE Mr Higashino but the thing is many books of his have not been translated into English, so I had to rely on some Vietnamese translations."
COMMENT_SYXY2U5N92,Mizuki,"Jan 10, 2017 02:48AM","Becky wrote: ""Hello Mizuki, thank you for rating this book. I LOVE Mr Higashino but the thing is many books of his have not been translated into English, so I had to rely on some Vietnamese translations.""Hi Becky! Glad to know you find my rating helpful, I personally don't think much of Higashino (too much hyper) but he produced good stuff from time to time."
COMMENT_SYXY2U5N92,Kynthos-the-Archer (Kyn),"Jan 10, 2017 05:53AM",This sounds pretty interesting but too bad I am afraid of the dark. Haha. Horror is not my thing at all.Is this really about ghost and is it super scary? I am curious if I could read this book.
COMMENT_SYXY2U5N92,Mizuki,"Jan 10, 2017 05:57AM","Kynthos-the-Archer (Kyn) wrote: ""This sounds pretty interesting but too bad I am afraid of the dark. Haha. Horror is not my thing at all.Is this really about ghost and is it super scary? I am curious if I could read this book.""Good news: it isn't about ghost. But there is a super super spooky abandoned house."
COMMENT_SYXY2U5N92,Kynthos-the-Archer (Kyn),"Jan 10, 2017 06:13AM","Oh dear, spooky house is no better. Maybe it's not as scary as those suspenseful ghost stories on film right? If so I might be brave enough. Haha"
COMMENT_SYXY2U5N92,Mizuki,"Jan 10, 2017 06:18AM","Kynthos-the-Archer (Kyn) wrote: ""Oh dear, spooky house is no better. Maybe it's not as scary as those suspenseful ghost stories on film right? If so I might be brave enough. Haha""No supernatural! And it isn't the best among all the spooky things I'd read!"
COMMENT_SYXY2U5N92,Kenchiin,"Jan 10, 2017 06:40AM","Advice request! I want to read one of these (in English of course), should I try this one or Himitsu (Naoko)?"
COMMENT_SYXY2U5N92,Mizuki,"Jan 10, 2017 06:41AM","Kenchiin wrote: ""Advice request! I want to read one of these (in English of course), should I try this one or Himitsu (Naoko)?""I'm sorry but I can't find any information about Himitsu."
COMMENT_SYXY2U5N92,Kynthos-the-Archer (Kyn),"Jan 11, 2017 05:32AM",Thanks for the input.
COMMENT_SYXY2U5N92,Mizuki,"Jan 11, 2017 07:05AM","Kynthos-the-Archer (Kyn) wrote: ""Thanks for the input.""You are welcome"
COMMENT_J4N8IK9MS1,HuyTran,"Aug 02, 2020 09:34PM",Ui anh dừng đọc rồi ai review sách Keigo nhanh như anh 😭😂
COMMENT_J4N8IK9MS1,Tô,"Aug 03, 2020 06:31AM","Đừng dừng anh ơi, thích đọc review của anh về Keigo lắm ạ 😢"
COMMENT_J4N8IK9MS1,Vui,"Oct 15, 2020 09:45PM",hết duyên hết nợ mấy đứa ơi :D
COMMENT_J4N8IK9MS1,Phương,"Feb 19, 2021 06:39AM",Em cũng đọc được kha khá và hết ý định đọc tiếp sau cuốn này :D Cảm giác vậy là được rồi
COMMENT_J4N8IK9MS1,Vui,"Feb 19, 2021 03:53PM","Phương wrote: ""Em cũng đọc được kha khá và hết ý định đọc tiếp sau cuốn này :D Cảm giác vậy là được rồi"" high five :P"
COMMENT_J4N8IK9MS1,Fabish,"Apr 01, 2021 11:22AM","Tôi đã dừng đọc sau khi đọc 9 cuốn của Higashino. Cuốn này mới là đọc lại, chọn thử một cuốn trong 14 cuốn còn lại chưa đọc. Nói chung cũng được, đánh giá 3/5 sao, không bằng mấy cuốn đỉnh cao như Namiya, Nghi can X..."
COMMENT_7N2116ORBA,Mai,"May 01, 2021 01:51PM",Cái gì mà c đọc trong 2 ngày zợ 😳 đỉnh cao thật sự
COMMENT_7N2116ORBA,Huệ,"May 01, 2021 05:48PM",Đọc cuốn quá nên c đọc vèo vèo 🤣
COMMENT_L0XZB9TK3K,top.,"Mar 29, 2019 06:34AM",คุณพระ ! จากงานนส หรือครับเนี่ย
COMMENT_L0XZB9TK3K,ไม้ไต่คู้,"Mar 29, 2019 09:23AM","T O P wrote: ""คุณพระ ! จากงานนส หรือครับเนี่ย""ใช่คร้าบ กะว่ารอบนี้เริ่มอ่านจากงานอ.เคโงะก่อน (เพราะคุ้นสไตล์แล้ว ดีๆ ชั่วๆ ยังไงก็อ่านจบแบบลำบากแน่ๆ 555)เล่มต่อไปว่าจะอ่านของฝั่งอมรินทร์ละครับ (ซึ่งนักเขียนแต่ละคนนี่ไม่รู้จักเล้ย)"
COMMENT_L0XZB9TK3K,top.,"Mar 29, 2019 09:40AM",ละเล่มนี้เป็นไงบ้างครับ หวือหวาจัดจ้านรับกับปกไหมครับ แฮะๆ
COMMENT_L0XZB9TK3K,ไม้ไต่คู้,"Mar 29, 2019 08:34PM","T O P wrote: ""ละเล่มนี้เป็นไงบ้างครับ หวือหวาจัดจ้านรับกับปกไหมครับ แฮะๆ""ภาพรวมมันไม่ได้หวือหวาแปลกใหม่เท่าไหร่ครับ แต่มันมีองค์ประกอบบางอย่างที่ไม่คิดว่าจารย์แกจะใส่ลงมา (ซึ่งมันไม่ใช่อะไรที่แปลกมากนะครับ แค่มันแปลกสำหรับสไตล์แกเฉยๆ และถ้าใครรับไม่ได้ก็อาจจะเกลียดไปเลย)เดินเรื่องสนุก อ่านได้เพลินๆ ไม่มีหาวตามมาตรฐานเรื่องยาวเค้าล่ะครับ แต่อ่านจบแล้วก็จบกันน่ะ ไม่มีอะไรพิเศษ"
COMMENT_L0XZB9TK3K,top.,"Mar 30, 2019 04:03AM",ขอบคุณมากครับบ :)
COMMENT_2J49QHYCTH,Minh Nhân,"Apr 05, 2018 07:42PM","Giờ Việt Nam xuất bản sách của bác Higashino liên tục đến nỗi bội thực luôn, mà công nhận sức viết của tác giả khủng thiệt, ra nhiều sách mà cuốn nào cũng nặng về tâm lý, nội dung lạ mà không trùng lặp nữa"
COMMENT_2J49QHYCTH,Justin Sấm,"Apr 05, 2018 09:44PM","Minh Nhân wrote: """"Nghe đâu năm nay còn ra 1-2 cuốn gì nữa. :)) Mà đúng là phục ông tác giả nghĩ ra mấy cái cốt truyện hay cực"
COMMENT_2J49QHYCTH,Minh Nhân,"Apr 06, 2018 09:10PM","Trước mắt sắp có thêm 1 cuốn của Mintbooks làm nữa này, lại thêm một cốt truyện thú vị nữa :)https://www.goodreads.com/book/show/3..."
COMMENT_2J49QHYCTH,Justin Sấm,"Apr 07, 2018 08:24AM","Minh Nhân wrote: """"Cuốn này có vẻ kì vọng nhiều, nghe đâu được dựng thành phim năm 2016."
COMMENT_E1Z6QWUSW2,Nhật,"Jun 30, 2020 03:59AM",Oh chờ review của chị
COMMENT_E1Z6QWUSW2,Người Qua Đường,"Jul 01, 2020 10:49AM",may là chưa quên béng luôn hehe
COMMENT_HW7UAW0OT9,Qi Zhang,"Oct 25, 2016 08:43AM",我怎么在kindle 看不了
COMMENT_NQQQNETAJJ,June,"Nov 17, 2021 10:54PM",Em đọc sách giấy hay đọc mua online ? Chị muốn đọc online thì làm cách nào hả em.
COMMENT_NQQQNETAJJ,Toàn,"Jun 10, 2022 07:58PM","Theo mình thì cũng có plot twist đấy chứ- chính là sự phản bội của Shoko và cái kế hoạch điên rồ muốn vùi lấp đi quá khứ đã được tính toán từ trước. Chính Shoko cũng đã nói ra kế hoạch của mình, như việc chính cô dùng đánh Anjo bất tỉnh dẫn đến việc anh bị giết, hay dán thông tin liên lạc của Niwa lên cánh cửa để “nhện tarantula” tìm đến khử anh. Khá bất ngờ đấy chứ."
COMMENT_VC6RN16DRY,Umii,"Sep 02, 2021 11:13PM","Ah, là chi tiết cổ vẫn còn cầm súng đúng ko ạ? Cái này nhiều khả năng là tác giá viết lỗi thật rồi."
COMMENT_VC6RN16DRY,Trung Đỉnh,"Oct 21, 2021 10:53AM","Đúng chi tiết đó đó bạn, tự nhiên có lỗi nhỏ xíu. Uổng ghê"
COMMENT_SJWRA6GSZX,nananatte,"Mar 20, 2021 02:42AM",คาแรคเตอร์ทาเคชิมาแหวกแนวมากจริงๆ ค่ะ พออยู่กับหลานสาวเลยดูฮาไปเลย เห็นแล้วนึกถึงคาโอรุกับยุคาว่า(กาลิเลโอ)​เวอร์ชั่นซีรีส์เลยค่ะ
COMMENT_9ERNVP7ER4,HuyTran,"Jan 05, 2020 09:16PM","Anh đọc quá nhanh, trên tiki còn phải đặt trước."
COMMENT_9ERNVP7ER4,Vui,"Jan 05, 2020 10:03PM",Nhờ công ơn zợ anh mua ở shoppe ấy em ơi haha. Đọc cái vèo.
COMMENT_EC1ZE6CBKR,Thanawat,"Nov 12, 2020 04:00PM",ชอบทั้งสองอย่างเลย ทั้งความ “ซับซ้อน” และ “ไปไกล” ของ LGBTQ ในญี่ปุ่น และทั้งเรื่องการใช้อเมริกันฟุตบอลเปรียบเทียบบทบาทและ character ของตัวละคร
COMMENT_EC1ZE6CBKR,Mook,"Nov 12, 2020 07:06PM","Thanawat wrote: ""ชอบทั้งสองอย่างเลย ทั้งความ “ซับซ้อน” และ “ไปไกล” ของ LGBTQ ในญี่ปุ่น และทั้งเรื่องการใช้อเมริกันฟุตบอลเปรียบเทียบบทบาทและ character ของตัวละคร""จริงค่ะ เก็บรายละเอียดได้เป๊ะมาก ส่วนตัวรู้สึกว่าการดำเนินเรื่องค่อนข้างน่าเบื่อ แต่ความซับซ้อนและประเด็นที่นำเสนอช่วยพยุงเรื่องไว้ได้"
COMMENT_O81WG96QGO,ไม้ไต่คู้,"May 09, 2021 02:15AM","ตั้งแต่อ่าน ""ความลับ"" ก็สัมผัสได้ว่าแกวิจารณ์สังคมชายเป้นใหญ่ของญี่ปุ่นไว้ประมาณหนึ่ง พอมาอ่านเรื่องนี้ที่เขียนไว้เมื่อยี่สิบปีที่แล้ว เริ่มอยากรู้ว่าสำหรับญี่ปุ่นแล้วแกจัดเป็นนักเขียนหัวก้าวหน้ารึเปล่านะ 😃เพิ่มนิดนึง ในคอมมูนิตี้ของกลุ่มคนหลากหลายทางเพศเขาไม่แนะนำให้ใช้คำว่า ""เพศที่สาม"" นะครับ เพราะถ้าบอกว่า LGBTQ+ คือเพศที่สาม งั้นเพศที่หนึ่งและเพศที่สองก็ต้องเป็นผู้ชายกับผู้หญิง ซึ่งการจัดความเป็น LGBTQ+ ไปอยู่ในกลุ่มเดียวกับการเป็นชาย/หญิง นี่ยังเป็นความเข้าใจที่ผิดอยู่ครับเวลาพูดคำว่า ""เพศ"" เบื้องต้นเราจะแบ่งหลักๆ เป็น 2 ประเภท คือ เพศสภาพ (Gender) กับ เพศวิถี (Sexual Orientation)เพศสภาพ คือสำนึกทางเพศที่คนๆ นั้นมีต่อตัวเอง เช่น รู้สึกว่าตัวเองเป็นผู้ชาย เป็นผู้หญิง หรือไม่รู้สึกว่าเป็นทั้งผู้ชายและผู้หญิง (Non-Binary)ในขณะที่เพศวิถีจะบ่งบอกว่าคนๆ นั้นมีความรู้สึกดึงดูดทางกายหรือทางใจกับเพศไหนบ้าง เช่น ถ้ามีเพศสภาพเป็นผู้หญิง แล้วรู้สึกดึงดูดกับผู้หญิงด้วยกัน ก็คือคนๆ นั้นเป็นผู้หญิงที่มีเพศวิถีเป็นเลสเบี้ยน หรือถ้าเป็นผู้หญิงแล้วรู้สึกดึงดูดกับผู้ชาย ก็คือคนๆ นั้นเป็นผู้หญิงที่มีเพศวิถีเป็นเสตรท เป็นต้นเพราะงั้นความเป็นผู้ชาย ผู้หญิง กับการเป็น LGBTQ+ จึงไม่ได้จัดอยู่ในกลุ่มเดียวกัน แต่ประเทศเราไม่ค่อยได้สอนเรื่องนี้ หลายคนเลยยังเข้าใจว่า LGBTQ+ เป็นเพศสภาพแบบเดียวกับการเป็นชายหญิง และมองว่าการเป็นเกย์หรือเป็นเลสเบี้ยนนี่คือเพศใหม่ต่อจากชายหญิงไปเลย ซึ่งเป็นความเข้าใจที่ผิดครับเพื่อลดความเข้าใจผิดตรงนี้ เขาเลยแนะนำให้ใช้คำว่า ""LGBTQ+"" หรือไม่ก็ ""กลุ่มคนหลากหลายทางเพศ"" แทนครับ (เพศทางเลือกก็ไม่แนะนำให้ใช้ เพราะเขามองว่าคนที่เป็น LGBTQ+ ไม่ได้ ""เลือก"" จะเป็น LGBTQ+ แต่มันเป็นเรื่องของรสนิยมที่อาจจะติดตัวมาตั้งแต่เกิดเสียมากกว่า)"
COMMENT_O81WG96QGO,nananatte,"May 09, 2021 03:54AM",ลึกซึ้งแท้คุณ Napon ต้องบอกเลยว่าความรู้เรื่อง LGBTQ ของณัฐขอจัดเป็น 0 เลยค่ะ นี่ไม่เคยรู้ด้วยว่าไม่ควรเรียกว่าเพศที่ 3 ขอบคุณมากค่า
COMMENT_O81WG96QGO,ไม้ไต่คู้,"May 11, 2021 04:58AM","เห็นเพจไดฟุกุแชร์รีวิวมาในเฟส ลองอ่านอีกที เลยเอะใจว่าหรือที่ตอนแรกคุณณัฐพิมว่าเพศที่สาม คุณณัฐจะหมายถึงคนที่เพศสภาพไม่ตรงเพศกำเนิด? ถ้าใช่ก็ใช้คำว่า ""คนข้ามเพศ"" (Transgender) ไปเลยก็ได้ครับคือจริงๆ ใช้คำว่า LBGTQ+ แบบที่เขียนไปก็ได้ เพราะตัว T ใน LGBTQ+ ก็คือ Transgender นั่นแหละ แต่ถ้าเนื้อหาส่วนไหนเจาะจงพูดถึงคนข้ามเพศ ใช้คำว่าคนข้ามเพศไปเลยก็จะได้ความหมายที่เฉพาะเจาะจงขึ้น อันนี้แล้วแต่จุดประสงค์ว่าเนื้อหาส่วนนั้นกำลังพูดถึง LGBTQ+ ทั้งกลุ่มหรือเฉพาะ Transgender ครับมาแชร์อีกที เพราะเรื่องนี้ผมอ่านนานจนจำได้แค่ว่าตัวละครหลักเป็นคนข้ามเพศ แต่จำไม่ได้ว่าเป็นคนข้ามเพศที่เป็นเกย์, เลสเบี้ยน หรือไบเซกชวล ด้วยรึเปล่า"
COMMENT_O81WG96QGO,nananatte,"May 11, 2021 06:10AM",พอดีว่าในเรื่องมีทั้ง trans และไม่ trans เนอะ ณัฐก็เลยใส่ LGBTQ+ คลุมไปเลยค่ะ เพราะมีคุณ trans คนนึงเค้ามีภรรยา แต่นอกนั้นน่าจะ trans หมดนะคะ
COMMENT_J772SJZXJ6,nananatte,"May 09, 2021 01:29AM",อ่านเล่มนี้แล้วอึดอัดมากกกกกค่ะ ช่วงต้นเล่มที่เท็ตสึโร่มีปฏิสัมพันธ์กับมิสึกิ... อึดอัดจนแบบอ่าน-วาง อ่าน-วาง หลายรอบ เรื่องนี้ดราม่าแน่นหนักมาก และเปิดโลก LGBT จริงๆ ว่ามีอีกเยอะมากกกกกที่เราไม่รู้
COMMENT_J772SJZXJ6,Makmild,"May 09, 2021 05:48AM","nananatte wrote: ""อ่านเล่มนี้แล้วอึดอัดมากกกกกค่ะ ช่วงต้นเล่มที่เท็ตสึโร่มีปฏิสัมพันธ์กับมิสึกิ... อึดอัดจนแบบอ่าน-วาง อ่าน-วาง หลายรอบ เรื่องนี้ดราม่าแน่นหนักมาก และเปิดโลก LGBT จริงๆ ว่ามีอีกเยอะมากกกกกที่เราไม่รู้""จริงมากพี่ณัฐ แบบอึดอัดจริง แต่มายชอบเล่มนี้มากเลยนะคะ สนุกดี พอเห็นปีที่พิมพ์แล้วมาอ่านตอนปี 2021 ก็คือไม่เก่าจริงๆ"
COMMENT_6DH28G8XAH,Huyền,"Jan 10, 2020 07:57PM",Giống mình mà mình lướt hẳn 200 trang cuối. Nếu bạn đọc được rep này thì cho mình biết cuốn sách nào khiến bạn thích Keigo sensei được k :v ? Sau nghi can x và cuốn này thì m chính thức dừng vì không hợp với phong cách Keigo
COMMENT_6DH28G8XAH,T O À N,"Jan 10, 2020 08:16PM","Bạch dạ hành và Bí mật của Naoko nha bạn ơi, mình rất thích 2 cuốn này, nhất là Bạch dạ hành. Còn lại thì tùy gu, không hẳn là cuốn nào cũng có vấn đề như cuốn này, đa số mình thấy sensei viết khá ổn, hạp với ai thích miêu tả tâm lý hơn điều tra phá án. Gần đây có cuốn Thư mà theo mình là rất đáng đọc và suy ngẫm. Nếu so với một vài tác giả trinh thám Nhật Bản mình biết thì Keigo sensei có khả năng sáng tạo và kể chuyện đặc biệt tốt."
COMMENT_1HGLNU2UFK,Hằng,"Apr 19, 2018 01:53AM","Mình mới đọc được chục trang đầu mà đã thấy dịch không mượt mà như Nhã Nam rồi. Anw, mình là fan của bác này nên sẽ cố tới cuối xem sao"
COMMENT_K0QUOL4XO9,Chóe,"Jul 26, 2019 11:54PM",Chị cho 2* haha
COMMENT_K0QUOL4XO9,Hung,"Jul 27, 2019 12:44AM",Khó tính :P Em thấy vẫn có chút tính giải trí là đc 3⭐ rồi 😁
COMMENT_K0QUOL4XO9,Chóe,"Jul 27, 2019 09:02AM","Cho 2* gì mà khó, dưới trung bình 1 xíu thôi mà 😝😝😝"
COMMENT_DMRX5ORU68,Thanawat,"May 03, 2020 10:57PM",บรูตัสโผล่มานิดเดียวจริงๆ ครับ
COMMENT_DMRX5ORU68,nananatte,"May 03, 2020 11:23PM","Thanawat wrote: ""บรูตัสโผล่มานิดเดียวจริงๆ ครับ""เสียดายทั้งนาโอมิ ทั้งบรูตัสค่ะ ควรออกมาเยอะกว่านี้นะคะ T___T"
COMMENT_DMRX5ORU68,Ottoshi,"Jun 07, 2021 09:49AM",พึ่งอ่านจบ ตามนั้นเลยครับ สับสน งงงวย ใส่มาเยอะจนมึน ตัวละครเต็มไปหมด
COMMENT_DMRX5ORU68,nananatte,"Jun 08, 2021 02:08AM","เห็นคุณ Ottoshi อ่านจดหมายจากฆาตกรด้วย ได้ยินว่า ""ประตูฆาตกร"" นี่เหมือนจดหมายจากฆาตกร+พระอาทิตย์เที่ยงคืนล่ะค่ะ เผื่อสนใจ :-)"
COMMENT_DMRX5ORU68,Natnada,"Jun 18, 2021 02:16AM",กำลังคิกว่าจะอ่านอยู่พอดีเลยค่ะ เห็นรีวิวแล้วคิดหนักเลย เอาเวลาไปอ่านเล่มอื่นดีไหมนะ55555555
COMMENT_DMRX5ORU68,nananatte,"Jun 18, 2021 06:29AM","Natnada wrote: ""กำลังคิกว่าจะอ่านอยู่พอดีเลยค่ะ เห็นรีวิวแล้วคิดหนักเลย เอาเวลาไปอ่านเล่มอื่นดีไหมนะ55555555""ก็... ถ้าเป็นแฟนคุณเคโงะ ก็อ่านเถอะค่ะ ก็ได้อีกบรรยากาศดีนะว่าคุณเคโงะก็เคยเขียนแบบนี้ด้วยเหมือนกันค่ะ ^^;;"
COMMENT_FSE0N9BD36,Nhu Nhu,"Oct 30, 2020 08:11AM",i’m glad you loved it and this review quá nhiều lỗi chính tả :)
COMMENT_FSE0N9BD36,Thốngg,"Oct 30, 2020 08:38AM","Nhu Nhu wrote: ""i’m glad you loved it and this review quá nhiều lỗi chính tả :)""Cảm ơn em vì quyển sách nè, mà chính tả chỗ nào chứ :)"
COMMENT_FSE0N9BD36,Nhu Nhu,"Oct 30, 2020 09:15AM",tâm đắc nữa nha đừng có sửa mỗi chữ xém không :)
COMMENT_FSE0N9BD36,Thốngg,"Nov 01, 2020 07:00PM","Nhu Nhu wrote: ""tâm đắc nữa nha đừng có sửa mỗi chữ xém không :)""Hiccc =))))"
COMMENT_4FGJN1A7Y5,nananatte,"May 03, 2020 10:56PM","ถ้าคุณ Thanawat ชอบเล่มนี้ งั้นต้องลองเล่ม ""พระอาทิตย์เที่ยงคืน"" แล้วล่ะค่ะ :-)"
COMMENT_4FGJN1A7Y5,Thanawat,"May 03, 2020 11:06PM","nananatte wrote: ""ถ้าคุณ Thanawat ชอบเล่มนี้ งั้นต้องลองเล่ม ""พระอาทิตย์เที่ยงคืน"" แล้วล่ะค่ะ :-)""เล่มนั้นผมชอบมาก ระดับ 5 ดาวเลยครับ ^_^"
